fighter_name,Height,Weight,Reach,Stance,DOB,fighter_name
3045,"6' 1""",170 lbs.,,Orthodox,,Patrick Speight
3046,"5' 10""",170 lbs.,"74""",Orthodox,"Jun 25, 1987",Sean Spencer
3047,"5' 6""",145 lbs.,"68""",Orthodox,"Nov 29, 1990",Felicia Spencer
3048,"5' 11""",185 lbs.,,Orthodox,,Sam Spengler
3049,,135 lbs.,,,,Nick Sperling
3050,"6' 2""",205 lbs.,,Orthodox,"Sep 28, 1966",Mario Sperry
3051,"6' 1""",185 lbs.,"73""",Orthodox,"Sep 29, 1986",Eric Spicely
3052,"5' 8""",170 lbs.,,,,Waachiim Spiritwolf
3053,"6' 7""",245 lbs.,"82""",Orthodox,"Jul 31, 1990",Daniel Spitz
3054,"6' 3""",260 lbs.,"78""",Orthodox,"Jan 24, 1995",Serghei Spivac
3055,"6' 4""",205 lbs.,"79""",Southpaw,"Oct 12, 1984",Daniel Spohn
3056,"5' 9""",170 lbs.,,Orthodox,"Jan 09, 1971",Pete Spratt
3057,"5' 8""",145 lbs.,"71""",Orthodox,"May 12, 1987",Austin Springer
3058,"5' 11""",185 lbs.,"76""",Orthodox,"May 19, 1981",Georges St-Pierre
3059,"5' 9""",155 lbs.,,Orthodox,,Bobby Stack
3060,"5' 11""",170 lbs.,,Orthodox,"May 20, 1988",Andreas Stahl
3061,"6' 2""",170 lbs.,"75""",Southpaw,"Jan 25, 1983",Ron Stallings
3062,"5' 6""",145 lbs.,"64""",Orthodox,"Nov 09, 1989",Cody Stamann
3063,"5' 3""",115 lbs.,,Orthodox,"Mar 29, 1994",Cristina Stanciu
3064,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 24, 1980",Brian Stann
3065,"6' 2""",205 lbs.,"74""",Orthodox,"Nov 19, 1984",Josh Stansbury
3066,"6' 1""",235 lbs.,,Orthodox,"Jun 09, 1978",Dion Staring
3067,,155 lbs.,,,,Lucas Stark
3068,"6' 0""",185 lbs.,"78""",Orthodox,"Apr 25, 1981",Clifford Starks
3069,"6' 3""",185 lbs.,"74""",Orthodox,"Jan 06, 1975",Kalib Starnes
3070,"6' 1""",170 lbs.,"71""",Orthodox,"Feb 27, 1993",Laureano Staropoli
3071,"5' 5""",135 lbs.,"70""",Orthodox,"Feb 20, 1990",Damian Stasiak
3072,,170 lbs.,,,,Adam Steele
3073,"5' 10""",170 lbs.,"74""",Orthodox,"Jan 27, 1988",Dominique Steele
3074,"5' 9""",135 lbs.,"74""",Orthodox,"May 26, 1988",Ricky Steele
3075,,155 lbs.,,,"Jun 22, 1983",Eric Steenberg
3076,"6' 3""",185 lbs.,"75""",Orthodox,"May 05, 1981",Steve Steinbeiss
3077,"5' 11""",170 lbs.,,Orthodox,"Sep 12, 1979",Ray Steinbeiss
3078,"6' 3""",217 lbs.,,Orthodox,,Dmitri Stepanov
3079,"5' 9""",145 lbs.,"71""",Orthodox,"May 25, 1986",Jeremy Stephens
3080,"5' 7""",135 lbs.,"71""",Orthodox,"Jul 31, 1989",Aljamain Sterling
3081,"5' 9""",155 lbs.,,,,Marc Stevens
3082,"5' 7""",145 lbs.,"70""",Orthodox,"Jun 15, 1982",Joe Stevenson
3083,"5' 4""",115 lbs.,"62""",Orthodox,"Mar 19, 1982",Maia Stevenson
3084,"5' 11""",170 lbs.,,Orthodox,,Luke Stewart
3085,"6' 0""",185 lbs.,"74""",Orthodox,"Dec 30, 1990",Darren Stewart
3086,"6' 0""",170 lbs.,"76""",Orthodox,"Jan 31, 1989",Kyle Stewart
3087,"6' 2""",205 lbs.,,Southpaw,,Alex Stiebling
3088,"6' 3""",170 lbs.,,,"Jan 17, 1986",Tyler Stinson
3089,"6' 1""",170 lbs.,,Orthodox,"Nov 17, 1980",Dan Stittgen
3090,"5' 7""",145 lbs.,"68""",Southpaw,"Mar 22, 1989",Lazar Stojadinovic
3091,"6' 0""",245 lbs.,,Orthodox,"Feb 02, 1980",Denis Stojnic
3092,"5' 7""",135 lbs.,"66""",,"Apr 08, 1993",Julija Stoliarenko
3093,"6' 0""",185 lbs.,"75""",Orthodox,"Nov 15, 1991",Dustin Stoltzfus
3094,"6' 1""",170 lbs.,"74""",Switch,"Dec 28, 1992",Niklas Stolze
3095,"5' 8""",135 lbs.,"71""",Southpaw,"Oct 08, 1982",Ken Stone
3096,"5' 9""",170 lbs.,,Southpaw,"Feb 03, 1977",Ryan Stonitsch
3097,"5' 10""",185 lbs.,,,,George Stork
3098,"5' 9""",170 lbs.,"71""",Southpaw,"Aug 28, 1984",Rick Story
3099,"6' 0""",205 lbs.,"76""",Orthodox,"Feb 09, 1992",Darko Stosic
3100,"5' 7""",220 lbs.,,Southpaw,,Greg Stott
3101,"6' 1""",185 lbs.,,Southpaw,"Nov 07, 1973",Curtis Stout
3102,"5' 9""",155 lbs.,"70""",Orthodox,"Apr 23, 1984",Sam Stout
3103,"5' 11""",185 lbs.,,,"Feb 09, 1979",Tim Stout
3104,,,,,,Gennaro Strangis
3105,"5' 10""",170 lbs.,,Orthodox,"Jul 13, 1969",Dave Strasser
3106,"5' 7""",145 lbs.,"71""",,"Jul 27, 1984",Daniel Straus
3107,"5' 9""",155 lbs.,,Orthodox,"Mar 01, 1979",Gerald Strebendt
3108,"6' 1""",170 lbs.,"76""",Orthodox,"Feb 27, 1991",Sean Strickland
3109,"5' 8""",135 lbs.,,Southpaw,"Jun 23, 1988",Mark Striegl
3110,"6' 3""",205 lbs.,,Orthodox,"Jul 06, 1987",Hans Stringer
3111,"6' 11""",265 lbs.,"84""",Orthodox,"Feb 18, 1988",Stefan Struve
3112,"5' 9""",160 lbs.,,,,Josh Stuart
3113,"5' 10""",170 lbs.,,,"Aug 01, 1986",Mike Stumpf
3114,"6' 3""",225 lbs.,,Switch,,Kyle Sturgeon
3115,"5' 5""",115 lbs.,"66""",Southpaw,"Dec 19, 1990",Tatiana Suarez
3116,"5' 9""",183 lbs.,,Orthodox,,Masanori Suda
3117,"5' 9""",155 lbs.,,Orthodox,"Mar 08, 1978",Genki Sudo
3118,"5' 6""",160 lbs.,,Orthodox,,Daisuke Sugie
3119,"5' 11""",225 lbs.,,Southpaw,"May 31, 1970",Takashi Sugiura
3120,"5' 1""",105 lbs.,,,"Feb 03, 1978",Naho Sugiyuma
3121,"6' 0""",170 lbs.,"73""",Orthodox,"Mar 13, 1981",George Sullivan
3122,"5' 9""",183 lbs.,,Orthodox,"Jul 01, 1976",Amar Suloev
3123,"6' 2""",185 lbs.,,Southpaw,,Magomed Sultanakhmedov
3124,"6' 2""",185 lbs.,"80""",Southpaw,"Nov 16, 1989",Justin Sumter
3125,"5' 10""",155 lbs.,,,,Aji Susilo
3126,"6' 0""",210 lbs.,,Orthodox,"Aug 07, 1973",Jason Suttie
3127,"5' 11""",205 lbs.,,Orthodox,,Joel Sutton
3128,"6' 1""",185 lbs.,,,"Aug 07, 1982",Chad Sutton
3129,"6' 1""",155 lbs.,,,"Apr 25, 1985",Martin Svensson
3130,"5' 9""",145 lbs.,"70""",Orthodox,"Jan 30, 1991",Daniel Swain
3131,"5' 8""",145 lbs.,"70""",Orthodox,"Nov 02, 1983",Cub Swanson
3132,"6' 1""",170 lbs.,"77""",Orthodox,"Jun 19, 1979",Mike Swick
3133,"6' 0""",185 lbs.,,Orthodox,"Aug 24, 1976",Floyd Sword
3134,"5' 4""",125 lbs.,,Orthodox,"Dec 22, 1982",Bentley Syler
3135,"5' 9""",155 lbs.,"71""",Switch,"Jul 29, 1993",Kevin Syler
3136,"5' 11""",205 lbs.,,Orthodox,"Sep 03, 1973",Leo Sylvest
3137,"6' 1""",225 lbs.,,Southpaw,"Jan 27, 1978",Tony Sylvester
3138,"6' 8""",265 lbs.,"80""",Orthodox,"Mar 05, 1976",Tim Sylvia
3139,"6' 5""",300 lbs.,,Orthodox,,Osamu Tachihikari
3140,,115 lbs.,,,,Amber Tackett
3141,"5' 8""",160 lbs.,,Orthodox,,Eugenio Tadeu
3142,"6' 0""",264 lbs.,"74""",Southpaw,"Dec 13, 1993",Justin Tafa
3143,"5' 5""",135 lbs.,"69""",Orthodox,"Feb 15, 1992",Khalid Taha
3144,"5' 4""",135 lbs.,,,"Jun 27, 1984",Joe Taimanglo
3145,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 08, 1988",Mairbek Taisumov
3146,"6' 0""",220 lbs.,,Southpaw,"Apr 12, 1962",Nobuhiko Takada
3147,"5' 11""",199 lbs.,,Southpaw,"Mar 13, 1969",Yoshiki Takahashi
3148,"5' 8""",150 lbs.,,,"Apr 20, 1973",Yoko Takahashi
3149,"6' 0""",170 lbs.,,Southpaw,"Apr 20, 1978",Daiju Takase
3150,"5' 6""",139 lbs.,,Orthodox,"Jun 10, 1977",Hiroyuki Takaya
3151,"6' 5""",280 lbs.,,Orthodox,"Sep 19, 1968",Yoshihiro Takayama
3152,"5' 7""",205 lbs.,,Southpaw,"Dec 08, 1979",Makoto Takimoto
3153,"6' 0""",210 lbs.,,Orthodox,"Aug 26, 1967",Oleg Taktarov
3154,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 10, 1981",Nordine Taleb
3155,"6' 0""",220 lbs.,,Orthodox,,Tsuyoshi Tamakairiki
3156,"5' 7""",135 lbs.,,,"Aug 22, 1985",Eli Tamez
3157,"5' 11""",185 lbs.,,Southpaw,"Dec 17, 1969",Kiyoshi Tamura
3158,"5' 9""",135 lbs.,"70""",Orthodox,"May 31, 1980",Akitoshi Tamura
3159,"5' 5""",135 lbs.,"63""",Orthodox,"Mar 12, 1984",Issei Tamura
3160,"5' 10""",170 lbs.,,Orthodox,"Dec 17, 1981",Jason Tan
3161,,,,Southpaw,,Akihito Tanaka
3162,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 04, 1990",Michinori Tanaka
3163,"6' 0""",185 lbs.,"74""",Orthodox,"Feb 11, 1971",Evan Tanner
3164,"5' 5""",135 lbs.,"67""",Orthodox,"Mar 14, 1981",Manny Tapia
3165,"5' 7""",185 lbs.,,,,Gary Tapusoa
3166,"5' 6""",135 lbs.,"66""",Orthodox,"Aug 18, 1986",Miesha Tate
3167,"5' 9""",145 lbs.,"68""",Southpaw,"Aug 28, 1977",Deividas Taurosevicius
3168,"5' 7""",145 lbs.,"70""",Orthodox,"Nov 08, 1984",Thiago Tavares
3169,,135 lbs.,,,,Jeremy Tavares
3170,"6' 1""",185 lbs.,"74""",Orthodox,"Dec 21, 1987",Brad Tavares
3171,"6' 0""",155 lbs.,"72""",Orthodox,"Dec 15, 1979",Paul Taylor
3172,"6' 0""",170 lbs.,"73""",Orthodox,"Jan 02, 1983",Jesse Taylor
3173,"5' 7""",155 lbs.,,,,Torrance Taylor
3174,"5' 11""",185 lbs.,,Orthodox,"May 12, 1979",Louis Taylor
3175,"5' 7""",145 lbs.,,,,Anthony Taylor
3176,"5' 0""",115 lbs.,"60""",Orthodox,"Oct 25, 1989",Danielle Taylor
3177,"5' 10""",,,,,J.T Taylor
3178,"6' 2""",185 lbs.,"75""",Orthodox,"Sep 29, 1981",James Te Huna
3179,"6' 5""",265 lbs.,,Orthodox,"Feb 13, 1992",Shawn Teed
3180,"6' 2""",205 lbs.,"76""",Orthodox,"Oct 28, 1979",Glover Teixeira
3181,"5' 7""",145 lbs.,,Orthodox,"Nov 18, 1986",John Teixeira
3182,"6' 1""",242 lbs.,,,"Feb 13, 1982",Ewerton Teixeira
3183,"6' 2""",233 lbs.,,Orthodox,"Feb 07, 1965",Tra Telligman
3184,"5' 7""",145 lbs.,"70""",Orthodox,"Jun 15, 1989",Taneisha Tennant
3185,,170 lbs.,,,,Herman Terrado
3186,"5' 8""",170 lbs.,,Southpaw,"May 10, 1978",Dave Terrel
3187,"6' 1""",185 lbs.,,Southpaw,"Jan 09, 1978",David Terrell
3188,"5' 10""",170 lbs.,,Orthodox,"Mar 16, 1981",James Terry
3189,"6' 2""",205 lbs.,,,,Jeff Terry
3190,"5' 9""",155 lbs.,"73""",Southpaw,"May 01, 1989",David Teymur
3191,"5' 5""",145 lbs.,"69""",Orthodox,"Feb 03, 1988",Daniel Teymur
3192,"5' 7""",135 lbs.,,Southpaw,"Aug 29, 1987",Motonobu Tezuka
3193,"5' 10""",185 lbs.,,Orthodox,"Aug 18, 1975",Jason Thacker
3194,"6' 2""",170 lbs.,"74""",Switch,"Jul 11, 1985",Brandon Thatch
3195,"6' 1""",185 lbs.,"75""",Orthodox,"May 31, 1988",Elias Theodorou
3196,,185 lbs.,,Orthodox,,Nik Theotikos
3197,"5' 11""",170 lbs.,"74""",Orthodox,"Jan 25, 1981",Paulo Thiago
3198,"5' 9""",155 lbs.,,Orthodox,"Sep 28, 1976",Din Thomas
3199,"6' 0""",170 lbs.,,Orthodox,"Nov 05, 1984",Ryan Thomas
3200,"5' 9""",135 lbs.,,Orthodox,"Mar 27, 1981",Noah Thomas
3201,"5' 10""",170 lbs.,,,,Joel Thomas 
3202,"5' 8""",145 lbs.,,,,Treston Thomison
3203,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 23, 1981",Nick Thompson
3204,"6' 5""",265 lbs.,,Orthodox,"Dec 16, 1978",James Thompson
3205,"6' 1""",242 lbs.,,Orthodox,"Jan 02, 1980",Oli Thompson
3206,"6' 0""",170 lbs.,"75""",Orthodox,"Feb 11, 1983",Stephen Thompson
3207,"5' 10""",155 lbs.,"71""",Orthodox,"Sep 21, 1978",Josh Thomson
3208,"6' 1""",170 lbs.,"79""",Orthodox,"Mar 14, 1984",Simeon Thoresen
3209,"6' 0""",170 lbs.,,,"May 24, 1984",Josh Thornburg
3210,"5' 10""",155 lbs.,"71""",Southpaw,"Oct 07, 1983",Gleison Tibau
3211,"5' 9""",155 lbs.,,,"Feb 01, 1982",Chris Tickle
3212,"5' 6""",125 lbs.,,Orthodox,"May 17, 1988",Nolan Ticman
3213,"6' 0""",185 lbs.,"74""",Southpaw,"Dec 24, 1992",Darren Till
3214,,145 lbs.,,,,Brett Tillis
3215,,155 lbs.,,,,Ryan Tobar
3216,"6' 0""",185 lbs.,,Switch,"Nov 30, 1987",Andrew Todhunter
3217,"6' 1""",185 lbs.,"74""",Orthodox,"May 19, 1994",Dusko Todorovic
3218,"5' 7""",135 lbs.,,Orthodox,"Aug 22, 1977",Hideo Tokoro
3219,"5' 10""",185 lbs.,,,"Feb 17, 1990",Anatoly Tokov
3220,"5' 11""",155 lbs.,"73""",Southpaw,"Mar 04, 1987",Kazuki Tokudome
3221,"5' 8""",145 lbs.,"70""",Orthodox,"Mar 31, 1983",Tyler Toner
3222,"5' 9""",220 lbs.,,Orthodox,"Aug 24, 1968",James Toney
3223,"5' 8""",185 lbs.,,Orthodox,,Masanori Tonooka
3224,,,,,,Carl Toomey
3225,"5' 8""",170 lbs.,,Orthodox,"Jul 31, 1978",Anthony Torres
3226,"5' 9""",135 lbs.,"76""",Orthodox,"Jan 18, 1981",Miguel Torres
3227,"5' 7""",155 lbs.,,Orthodox,"Aug 13, 1975",Ronys Torres
3228,,125 lbs.,,,,Haven Torres
3229,"5' 1""",115 lbs.,"60""",Orthodox,"Aug 16, 1989",Tecia Torres
3230,"5' 10""",145 lbs.,,Orthodox,"May 29, 1988",Alex Torres
3231,"5' 10""",170 lbs.,,,"Oct 29, 1982",Abram Torres
3232,"5' 4""",125 lbs.,"65""",Orthodox,"Aug 02, 1992",Jose Torres
3233,"5' 6""",135 lbs.,"69""",Orthodox,"Jan 06, 1997",Desmond Torres
3234,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 28, 1989",Salim Touahri
3235,"6' 3""",205 lbs.,"79""",Orthodox,"May 11, 1986",Dequan Townsend
3236,"5' 11""",195 lbs.,,Southpaw,,Minoru Toyonaga
3237,"6' 3""",227 lbs.,,Orthodox,"Sep 16, 1968",Roberto Traven
3238,,155 lbs.,,,"Apr 11, 1983",Bryan Travers
3239,,170 lbs.,,,,Alexander Trevino
3240,"5' 9""",155 lbs.,"70""",Orthodox,"Dec 17, 1981",Francisco Trevino
3241,"5' 11""",170 lbs.,,Switch,"Jun 10, 1993",Angelo Trevino
3242,"5' 9""",170 lbs.,"71""",Southpaw,"May 07, 1972",Frank Trigg
3243,"5' 9""",155 lbs.,"70""",Southpaw,"Aug 24, 1978",Francisco Trinaldo
3244,"5' 11""",165 lbs.,,,"Aug 23, 1979",Damien Trites
3245,"5' 11""",155 lbs.,"71""",Orthodox,"Dec 31, 1991",Michael Trizano
3246,"6' 5""",205 lbs.,"82""",Orthodox,"Dec 06, 1990",Antonio Trocoli
3247,"6' 2""",185 lbs.,,Orthodox,"Jan 25, 1983",Tor Troeng
3248,"5' 5""",125 lbs.,,,,Aaron Trujillo
3249,"5' 9""",155 lbs.,,,"Jan 01, 1982",Reynaldo Trujillo
3250,"5' 8""",155 lbs.,"70""",Orthodox,"Sep 18, 1983",Abel Trujillo
3251,"5' 7""",155 lbs.,"72""",Orthodox,"Oct 11, 1996",Arman Tsarukyan
3252,"6' 2""",258 lbs.,"76""",Orthodox,"Sep 08, 1975",Chris Tuchscherer
3253,"5' 11""",155 lbs.,"73""",Orthodox,"Aug 28, 1984",Jon Tuck
3254,"5' 6""",145 lbs.,"66""",Southpaw,"Jun 17, 1986",Gavin Tucker
3255,"5' 7""",135 lbs.,,Orthodox,"Apr 17, 1986",Jumabieke Tuerxun
3256,"6' 2""",250 lbs.,,Orthodox,,Tom Tuggle
3257,"6' 0""",135 lbs.,,,,Blair Tugman
3258,"6' 2""",264 lbs.,"75""",Southpaw,"Mar 16, 1993",Tai Tuivasa
3259,"5' 8""",145 lbs.,"68""",Orthodox,"Jan 15, 1991",Zubaira Tukhugov
3260,"6' 0""",430 lbs.,,Orthodox,"Jun 14, 1969",Teila Tuli
3261,"5' 11""",170 lbs.,"73""",Orthodox,"Dec 26, 1991",Albert Tumenov
3262,"5' 9""",135 lbs.,"71""",Orthodox,"Jun 05, 1993",Ricky Turcios
3263,"6' 0""",185 lbs.,"72""",Orthodox,"Jul 22, 1996",Wellington Turman
3264,"6' 2""",170 lbs.,,,,Courtney Turner
3265,"6' 3""",155 lbs.,"77""",Southpaw,"May 18, 1995",Jalin Turner
3266,"5' 9""",155 lbs.,,Orthodox,"Sep 25, 1990",Austin Tweedy
3267,"6' 3""",249 lbs.,"78""",Orthodox,"Nov 09, 1985",Marcin Tybura
3268,"6' 3""",185 lbs.,,Orthodox,"Aug 08, 1984",Alberto Uda
3269,"5' 11""",180 lbs.,,Southpaw,"Apr 17, 1976",Ryuki Ueyama
3270,"5' 11""",170 lbs.,,,"Aug 04, 1985",Christian Uflacker
3271,"6' 0""",170 lbs.,,,,Andy Uhrich
3272,"5' 6""",125 lbs.,,,,Tagir Ulanbekov
3273,"5' 11""",170 lbs.,"71""",Orthodox,"Sep 11, 1982",Gasan Umalatov
3274,,160 lbs.,,,,Jeremy Umphries
3275,"6' 2""",185 lbs.,,,,Zach Underwood
3276,"5' 7""",155 lbs.,"70""",Southpaw,"May 08, 1975",Caol Uno
3277,"5' 9""",165 lbs.,,,"Jun 20, 1981",Kengo Ura
3278,"5' 11""",170 lbs.,"73""",Orthodox,"Sep 17, 1987",Hector Urbina
3279,"6' 3""",185 lbs.,"77""",Southpaw,"Oct 09, 1993",Elias Urbina
3280,"5' 6""",125 lbs.,"66""",Southpaw,"Sep 26, 1985",Nick Urso
3281,"5' 5""",125 lbs.,,Southpaw,"Sep 08, 1976",Yasuhiro Urushitani
3282,"6' 0""",170 lbs.,"76""",Switch,"May 11, 1987",Kamaru Usman
3283,"5' 6""",125 lbs.,"65""",Orthodox,"Oct 15, 1979",Darren Uyenoyama
3284,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 19, 1983",Richie Vaculik
3285,"6' 0""",200 lbs.,,Orthodox,,Egidijus Valavicius
3286,"5' 3""",135 lbs.,"64""",Orthodox,"Oct 31, 1974",Charlie Valencia
3287,"5' 10""",155 lbs.,,,,Victor Valenzuela
3288,"5' 6""",145 lbs.,"67""",Orthodox,"Jan 19, 1990",Timur Valiev
3289,"6' 0""",205 lbs.,,Orthodox,,Victor Valimaki
3290,,135 lbs.,,,,Andrew Valladerez
3291,"5' 8""",155 lbs.,"70""",Orthodox,"Apr 08, 1978",Isaac Vallie-Flagg
3292,"6' 2""",205 lbs.,,Switch,"Jun 20, 1965",Mike van Arsdale
3293,"6' 5""",205 lbs.,,,"Jun 12, 1986",Matt Van Buren
3294,"5' 0""",115 lbs.,"62""",Southpaw,"Aug 04, 1993",Brianna Van Buren
3295,"5' 10""",190 lbs.,,Orthodox,"Jan 25, 1943",Ron van Clief
3296,"6' 1""",240 lbs.,,Southpaw,"Mar 05, 1972",Lloyd Van Dams
3297,"6' 0""",185 lbs.,,Orthodox,,Chad Vance
3298,"6' 4""",261 lbs.,,,"May 12, 1992",Jared Vanderaa
3299,"5' 11""",170 lbs.,,Orthodox,"Mar 21, 1990",Austin Vanderford
3300,"5' 9""",155 lbs.,"71""",Orthodox,"Mar 14, 1992",Lando Vannata
3301,"5' 4""",115 lbs.,"65""",Orthodox,"Mar 26, 1994",Paige VanZant
3302,"6' 8""",300 lbs.,,Orthodox,,Paul Varelans
3303,"5' 8""",155 lbs.,"71""",Southpaw,"Aug 15, 1985",Kazula Vargas
3304,"5' 8""",155 lbs.,"71""",Orthodox,"Oct 12, 1984",Jamie Varner
3305,"6' 0""",185 lbs.,,Orthodox,"Mar 23, 1986",Guilherme Vasconcelos
3306,"6' 4""",205 lbs.,,,"Jun 03, 1983",Linton Vassell
3307,"5' 6""",155 lbs.,,,"Dec 02, 1983",Billy Vaughan
3308,"6' 4""",197 lbs.,,Southpaw,,Yuri Vaulin
3309,"5' 7""",145 lbs.,"69""",Southpaw,"Jul 16, 1977",Javier Vazquez
3310,"5' 10""",125 lbs.,"72""",Orthodox,"Nov 19, 1993",Manny Vazquez
3311,"5' 11""",155 lbs.,,Orthodox,"May 31, 1981",Matt Veach
3312,"6' 0""",185 lbs.,,Orthodox,,Joe Vedepo
3313,"5' 9""",135 lbs.,,Orthodox,"May 21, 1995",Kelly Velasco
3314,"6' 1""",240 lbs.,"77""",Orthodox,"Jul 28, 1982",Cain Velasquez
3315,"5' 5""",145 lbs.,,Orthodox,,David Velasquez
3316,"6' 0""",170 lbs.,"76""",Southpaw,"Dec 18, 1988",Bojan Velickovic
3317,"6' 0""",185 lbs.,"75""",Orthodox,"Jul 03, 1985",Karlos Vemola
3318,"5' 8""",170 lbs.,,Orthodox,"Jan 16, 1996",Luigi Vendramini
3319,"6' 1""",195 lbs.,,Orthodox,"Mar 09, 1971",Jerrel Venetiaan
3320,"5' 11""",185 lbs.,,,"Nov 17, 1972",Scott Ventimiglia
3321,"6' 3""",230 lbs.,"78""",Orthodox,"Oct 10, 1977",Brandon Vera
3322,"5' 7""",135 lbs.,,Orthodox,,Kerry Vera
3323,"5' 8""",135 lbs.,"70""",Switch,"Dec 02, 1992",Marlon Vera
3324,"5' 11""",199 lbs.,,Orthodox,,Ernie Verdicia
3325,"5' 7""",155 lbs.,,Orthodox,"Nov 09, 1977",Joe Veres
3326,"6' 1""",170 lbs.,,Orthodox,"Aug 03, 1973",Renato Verissimo
3327,"6' 3""",265 lbs.,,Southpaw,"Jul 26, 1977",Bryan Vetell
3328,"6' 0""",185 lbs.,"74""",Southpaw,"Sep 20, 1993",Marvin Vettori
3329,"5' 6""",135 lbs.,"67""",Orthodox,"Sep 26, 1982",Hugo Viana
3330,"6' 4""",205 lbs.,,,,Guilherme Viana
3331,"5' 5""",115 lbs.,"67""",Orthodox,"Jun 14, 1992",Polyana Viana
3332,,205 lbs.,,Orthodox,,Vitor Vianna
3333,"6' 3""",155 lbs.,"76""",Orthodox,"Feb 23, 1987",James Vick
3334,"6' 0""",145 lbs.,,Orthodox,"Oct 04, 1978",Milton Vieira
3335,"5' 7""",135 lbs.,"65""",Orthodox,"Nov 26, 1982",Reginaldo Vieira
3336,"5' 8""",135 lbs.,"68""",Orthodox,"Aug 26, 1991",Ketlen Vieira
3337,"6' 0""",185 lbs.,"73""",Orthodox,"Sep 25, 1989",Rodolfo Vieira
3338,"5' 10""",185 lbs.,,Orthodox,"Feb 14, 1978",Steve Vigneault
3339,"5' 7""",145 lbs.,,,"Oct 26, 1979",Alejandro Villalobos
3340,"5' 9""",185 lbs.,,,,DeMarco Villalona
3341,"6' 3""",205 lbs.,"76""",Orthodox,"Aug 18, 1985",Gian Villante
3342,"6' 1""",225 lbs.,"73""",Orthodox,"Apr 04, 1984",Ike Villanueva
3343,"6' 4""",265 lbs.,,Orthodox,"May 01, 1970",Ruben Villareal
3344,"5' 7""",135 lbs.,"66""",Southpaw,"Aug 08, 1989",Armando Villarreal
3345,"5' 7""",155 lbs.,,,"Jan 26, 1987",Pablo Villaseca
3346,"6' 0""",185 lbs.,,Orthodox,"Oct 17, 1975",Joey Villasenor
3347,"6' 1""",185 lbs.,,Orthodox,"May 08, 1983",Danillo Villefort
3348,"6' 0""",170 lbs.,"73""",Orthodox,"Mar 23, 1991",Yuri Villefort
3349,"5' 9""",125 lbs.,,Orthodox,"Dec 05, 1979",Marcos Vinicius
3350,"5' 6""",135 lbs.,"68""",Orthodox,"May 06, 1984",Brandon Visher
3351,"5' 10""",185 lbs.,,Orthodox,"Jul 14, 1974",Falaniko Vitale
3352,"6' 0""",170 lbs.,"74""",Orthodox,"Apr 26, 1979",Bobby Voelker
3353,"5' 6""",145 lbs.,"71""",Orthodox,"Sep 29, 1988",Alexander Volkanovski
3354,"5' 9""",155 lbs.,"71""",Southpaw,"Sep 05, 1980",Jacob Volkmann
3355,"6' 7""",250 lbs.,"80""",Orthodox,"Oct 24, 1988",Alexander Volkov
3356,"6' 0""",170 lbs.,,Orthodox,"Aug 01, 1975",Jason Von Flue
3357,,220 lbs.,,Orthodox,,Milco Voorn
3358,"5' 10""",135 lbs.,,,,Mark Vorgeas
3359,"5' 8""",205 lbs.,,Orthodox,"Aug 06, 1973",Igor Vovchanchyn
3360,"5' 10""",205 lbs.,,,,James Wade
3361,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 30, 1987",Chris Wade
3362,"5' 10""",242 lbs.,,Orthodox,,Neil Wain
3363,"5' 11""",170 lbs.,"75""",Orthodox,"Apr 25, 1988",TJ Waldburger
3364,"6' 1""",185 lbs.,"75""",Orthodox,"Sep 19, 1986",Chase Waldon
3365,"5' 11""",205 lbs.,,Southpaw,,Andre Walker
3366,"6' 1""",215 lbs.,,Orthodox,"Mar 03, 1962",Herschel Walker
3367,"5' 9""",135 lbs.,,,"Jan 04, 1980",Donny Walker
3368,"6' 6""",205 lbs.,"82""",Orthodox,"Mar 30, 1992",Johnny Walker
3369,"5' 10""",155 lbs.,,Orthodox,"Mar 25, 1989",Ben Wall
3370,"6' 0""",185 lbs.,,Orthodox,"Nov 10, 1975",Crafton Wallace
3371,"5' 9""",205 lbs.,"72""",Switch,"Nov 21, 1981",Rodney Wallace
3372,"5' 9""",,,,,Jeremy Wallace
3373,"5' 11""",185 lbs.,"73""",Orthodox,"Mar 01, 1989",Randall Wallace
3374,"5' 10""",155 lbs.,"69""",Orthodox,"Nov 17, 1992",James Wallace
3375,"5' 10""",170 lbs.,,Orthodox,"Mar 14, 1984",Jim Wallhead
3376,"6' 0""",205 lbs.,,Orthodox,,Cory Walmsley
3377,"6' 0""",170 lbs.,"73""",Orthodox,"Dec 01, 1988",Richard Walsh
3378,"5' 11""",185 lbs.,,,"Nov 28, 1988",Patrick Walsh
3379,"6' 1""",205 lbs.,,Orthodox,,Erick Wanderlei
3380,,205 lbs.,,Orthodox,,Dimitiri Wanderley
3381,"5' 6""",155 lbs.,,Orthodox,"May 28, 1977",Andy Wang
3382,"6' 0""",170 lbs.,,Southpaw,"Jan 14, 1986",Sai Wang
